0.13344,-0.30527,0.24923
-0.10429,0.21026,-0.10952
-0.057315,0.11841,-0.069027
0.23535,-0.4667,0.22158
-0.12585,0.25991,-0.15247
0.045991,-0.082727,0.015198
-0.092957,0.19732,-0.13218
-0.047475,0.10828,-0.093069
0.17885,-0.34448,0.1299
-0.094784,0.20638,-0.15409
-0.081503,0.18137,-0.14714
0.18882,-0.36045,0.12238
0.1864,-0.35579,0.11528
0.16353,-0.31041,0.087815
-0.10604,0.23484,-0.19562
-0.037282,0.11721,-0.1994
0.18643,-0.35411,0.095161
-0.092626,0.21085,-0.19979
0.16975,-0.31903,0.066377
-0.10813,0.24354,-0.22708
-0.091994,0.21219,-0.21644
0.15074,-0.28011,0.030228
0.010924,0.0029302,-0.11871
-0.012507,0.050859,-0.14832
0.13728,-0.25583,0.0052296
0.019271,-0.014297,-0.12435
-0.056559,0.14111,-0.20961
-0.052015,0.13215,-0.21012
-0.036226,0.099235,-0.19762
0.079362,-0.14022,-0.076282
-0.0019049,0.027495,-0.16952
-0.071466,0.17195,-0.25022
-0.041412,0.15111,-0.41489
-0.055503,0.13755,-0.24118
0.0058033,0.008597,-0.17769
-0.077358,0.18249,-0.27457
-0.068948,0.16429,-0.2694
-0.062558,0.14916,-0.26532
0.028493,-0.043369,-0.16759
0.12555,-0.24942,-0.06217
-0.074118,0.17322,-0.29288
-0.018004,0.051657,-0.23124
0.1228,-0.25127,-0.072015
-0.024057,0.062212,-0.24553
0.020891,-0.036103,-0.19651
0.12945,-0.27156,-0.0721
0.080688,-0.16849,-0.13263
-0.037647,0.086291,-0.27561
-0.061567,0.13734,-0.30785
0.11543,-0.25095,-0.10111
-0.040574,0.074796,-0.19677
0.064385,-0.14723,-0.15191
0.13816,-0.31355,-0.052798
-0.09374,0.20172,-0.36187
-0.042568,0.079127,-0.25551
0.061527,-0.15941,-0.11268
0.12266,-0.30105,-0.023402
0.051927,-0.14563,-0.10678
-0.05113,0.093816,-0.29906
0.03457,-0.11558,-0.10809
0.20464,-0.50783,0.12334
0.17614,-0.44879,0.097932
0.17745,-0.45674,0.11145
-0.011144,-0.017271,-0.1814
0.053057,-0.1791,-0.033831
-0.0031823,-0.043213,-0.15391
0.13722,-0.38733,0.10284
0.041897,-0.16604,-0.01857
0.065523,-0.22693,0.024853
0.11863,-0.36187,0.11328
0.022718,-0.13017,-0.0312
0.033099,-0.16258,0.0096768
-0.022958,-0.0072629,-0.29211
-0.012852,-0.041998,-0.20676
0.0053206,-0.098885,-0.088621
0.028296,-0.17058,0.044044
0.026336,-0.17044,0.047515
0.0079024,-0.1208,-0.044732
0.040378,-0.22027,0.10065
-0.0017946,-0.10097,-0.088555
0.029885,-0.20361,0.10592
-0.0030096,-0.10733,-0.072977
-0.0092696,-0.090263,-0.12671
0.013913,-0.17634,0.099611
-0.010558,-0.095593,-0.11716
-0.0056557,-0.12172,-0.025929
0.099479,-0.4268,0.3224
-0.0043043,-0.14099,0.041051
0.013782,-0.2091,0.1736
0.062616,-0.3463,0.26676
-0.011954,-0.13308,0.035829
-0.0022254,-0.1809,0.17853
-0.0069905,-0.1729,0.18096
-0.019082,-0.12336,0.011721
0.001991,-0.21074,0.2216
0.011574,-0.24426,0.25157
-0.023179,-0.13576,0.10232
-0.023775,-0.14554,0.15714
-0.018932,-0.17301,0.22754
-0.021953,-0.16921,0.23306
-0.031997,-0.12337,0.073987
-0.032354,-0.14716,0.2272
-0.037038,-0.1307,0.17339
-0.012196,-0.2199,0.29481
0.041368,-0.37959,0.46289
-0.033045,-0.16707,0.27691
-0.045297,-0.13436,0.26348
-0.04656,-0.13597,0.27365
-0.051725,-0.12372,0.26444
-0.043148,-0.15775,0.30665
-0.056725,-0.11989,0.28932
0.0067199,-0.31956,0.48663
-0.06261,-0.11177,0.30153
-0.065766,-0.10667,0.30456
-0.013282,-0.27541,0.46481
-0.072681,-0.090985,0.27513
-0.063569,-0.1304,0.35028
-0.022103,-0.27024,0.54452
-0.047023,-0.19271,0.41094
-0.084839,-0.076889,0.33937
-0.086382,-0.077186,0.34845
-0.046659,-0.21601,0.5392
-0.050859,-0.20966,0.55907
-0.075612,-0.12862,0.41121
-0.1036,-0.041459,0.35865
-0.074256,-0.1476,0.49909
-0.10585,-0.044599,0.37856
-0.1124,-0.028176,0.37581
-0.091549,-0.10723,0.49543
-0.10345,-0.070183,0.43531
-0.10039,-0.090061,0.51732
-0.13954,0.041304,0.36196
-0.14254,0.046457,0.36701
-0.14523,0.050348,0.37301
-0.15779,0.086124,0.3568
-0.16709,0.11115,0.34814
-0.13331,-0.010059,0.49548
-0.13858,0.0026872,0.49327
-0.16038,0.076451,0.39809
-0.15428,0.048972,0.4303
-0.1668,0.088118,0.40725
-0.16002,0.056503,0.47833
-0.16811,0.080906,0.44379
-0.16525,0.060509,0.54984
-0.18544,0.13373,0.40892
-0.18524,0.12737,0.42237
-0.19061,0.14179,0.42045
-0.19624,0.15751,0.41754
-0.20039,0.16816,0.41817
-0.20547,0.18256,0.41604
