0.14886,-0.34356,0.28829
-0.055382,0.12526,-0.099844
0.20597,-0.42539,0.2549
0.19128,-0.4102,0.27777
0.076325,-0.18892,0.19376
-0.031761,0.0192,0.11555
0.14172,-0.33717,0.32317
-0.080632,0.10172,0.12669
0.19419,-0.45559,0.43541
0.019803,-0.1144,0.28985
-0.10219,0.22775,-0.16173
-0.018549,-0.030607,0.24372
0.056158,-0.20522,0.41344
-0.15337,0.37657,-0.3658
-0.023679,-1.0634e-05,0.1925
-0.018185,-0.040591,0.31703
0.061828,-0.22361,0.49173
-0.052557,0.041572,0.25891
-0.0007558,-0.059126,0.30867
-0.0032707,-0.044595,0.27997
-0.028706,0.0064675,0.27074
-0.030277,0.0071292,0.29397
0.039539,-0.15338,0.4625
-0.20946,0.46688,-0.26691
-0.29638,0.81656,-1.0403
0.079885,-0.23657,0.56722
0.011841,-0.084947,0.45591
-0.13182,0.25183,0.12612
-0.15848,0.319,0.060694
0.093234,-0.2621,0.65746
-0.091483,0.15533,0.30327
0.092961,-0.26441,0.73031
0.12994,-0.33474,0.75991
0.071473,-0.21095,0.7154
0.075827,-0.21778,0.739
0.082042,-0.23178,0.78916
0.036579,-0.12895,0.73142
-0.081529,0.14445,0.48748
0.092367,-0.24821,0.8815
-0.090864,0.17357,0.5168
0.075451,-0.20657,0.91223
-0.061443,0.10649,0.69117
0.11101,-0.28035,1.0297
0.030684,-0.094857,0.91337
0.038658,-0.10895,0.95689
0.14426,-0.3495,1.1894
-0.0044154,0.0016439,0.9217
0.065659,-0.15949,1.1054
0.040239,-0.094489,1.0818
0.039381,-0.086883,1.1098
-0.034477,0.096525,0.92139
0.0045981,0.010202,1.0892
-0.010309,0.052254,1.0488
-0.03985,0.13128,0.98109
0.10974,-0.24027,1.5655
-0.034237,0.13599,1.0505
-0.10129,0.3097,0.83062
0.0073907,0.046132,1.3194
-0.024963,0.14409,1.1849
-0.14457,0.45422,0.69375
-0.085328,0.31896,0.95814
-0.083332,0.32473,0.97963
-0.18669,0.60619,0.50568
-0.082798,0.35033,1.0113
-0.20937,0.69983,0.37328
-0.19308,0.67274,0.44796
-0.12566,0.50827,0.79966
-0.089927,0.42622,1.0196
-0.084634,0.43189,1.0326
-0.13991,0.60018,0.68892
-0.14026,0.61995,0.67049
-0.11613,0.56647,0.84272
-0.11622,0.58849,0.81897
-0.13036,0.65061,0.6821
-0.12809,0.66398,0.67962
-0.12908,0.68923,0.63857
-0.13043,0.71675,0.58658
-0.13121,0.74397,0.53029
-0.1328,0.77571,0.45287
-0.20217,1.0366,-0.24687
-0.1681,0.95302,-0.042035
-0.14523,0.90596,0.083892
-0.14772,0.94695,-0.036575
-0.12069,0.88066,0.18192
-0.11609,0.89722,0.13028
-0.11208,0.9177,0.055562
-0.10592,0.93037,0.010302
-0.10176,0.95281,-0.085291
-0.093945,0.96091,-0.12133
-0.088039,0.97865,-0.20735
-0.097589,1.067,-0.53994
-0.092187,1.093,-0.65266
-0.065068,1.019,-0.43334
-0.056164,1.0291,-0.50332
-0.04663,1.0368,-0.56723
-0.042817,1.0739,-0.74926
-0.028726,1.0568,-0.7262
-0.017225,1.056,-0.76367
-0.0064422,1.0601,-0.82313
0.0042236,1.0677,-0.90125
0.015477,1.057,-0.87049
0.025136,1.0627,-0.92147
0.034336,1.0716,-0.99705
0.045452,1.0899,-1.158
0.067816,1.0371,-1.0232
0.069773,1.0741,-1.1856
0.10185,1.0153,-1.1423
0.14729,0.90085,-0.96206
0.13162,0.98734,-1.1919
0.1392,1.0017,-1.2958
0.21612,0.76919,-0.83175
0.18795,0.9099,-1.2154
0.19577,0.92574,-1.3317
0.23196,0.83994,-1.2237
0.26119,0.77752,-1.1534
0.25871,0.82445,-1.3167
0.28056,0.76883,-1.1606
0.32123,0.67542,-1.1136
0.36903,0.55293,-0.95776
0.34688,0.66875,-1.2465
0.39454,0.54237,-1.0762
0.43834,0.40473,-0.74852
0.4171,0.53309,-1.146
0.45438,0.43599,-0.99009
0.46584,0.43516,-1.0609
0.50924,0.31516,-0.85374
0.54829,0.19564,-0.59084
0.57641,0.15081,-0.62414
0.56487,0.23003,-0.85811
0.62373,0.058286,-0.55265
0.61317,0.13177,-0.76679
0.66811,-0.027336,-0.47762
0.68573,-0.055599,-0.46808
0.70416,-0.084717,-0.4634
0.7521,-0.21959,-0.22474
0.74766,-0.16827,-0.391
0.76724,-0.19921,-0.3909
0.78943,-0.24077,-0.35986
0.81961,-0.31519,-0.24197
0.85323,-0.40168,-0.097334
0.88035,-0.4603,-0.028632
0.90183,-0.50424,0.024664
0.92778,-0.5611,0.096998
0.94976,-0.6048,0.14389
0.97625,-0.66654,0.2364
1.0004,-0.71816,0.30149
1.0214,-0.76151,0.35555
1.0428,-0.80933,0.42439
1.0604,-0.85332,0.50078
1.0678,-0.83002,0.40627
